stateabb1,stateabb2,year
SKN,HON,2002
SKN,JAM,2002
SKN,MEX,2002
SKN,NIC,2002
SKN,PAN,2002
SKN,PAR,2002
SKN,PER,2002
SKN,SAL,2002
SKN,SLU,2002
SKN,SUR,2002
SKN,SVG,2002
SKN,TRI,2002
SKN,URU,2002
SKN,USA,2002
SKN,VEN,2002
SLO,CZR,2002
SLU,AAB,2002
SLU,ARG,2002
SLU,BAR,2002
SLU,BHM,2002
SLU,BLZ,2002
SLU,BOL,2002
SLU,BRA,2002
SLU,CAN,2002
SLU,CHL,2002
SLU,COL,2002
SLU,COS,2002
SLU,DMA,2002
SLU,DOM,2002
SLU,ECU,2002
SLU,GRN,2002
SLU,GUA,2002
SLU,GUY,2002
SLU,HAI,2002
SLU,HON,2002
SLU,JAM,2002
SLU,MEX,2002
SLU,NIC,2002
SLU,PAN,2002
SLU,PAR,2002
SLU,PER,2002
SLU,SAL,2002
SLU,SKN,2002
SLU,SUR,2002
SLU,SVG,2002
SLU,TRI,2002
SLU,URU,2002
SLU,USA,2002
SLU,VEN,2002
SOM,ALG,2002
SOM,BAH,2002
SOM,COM,2002
SOM,DJI,2002
SOM,IRQ,2002
SOM,JOR,2002
SOM,KUW,2002
SOM,LEB,2002
SOM,LIB,2002
SOM,MOR,2002
SOM,OMA,2002
SOM,QAT,2002
SOM,SAU,2002
SOM,SUD,2002
SOM,SYR,2002
SOM,TUN,2002
SOM,UAE,2002
SOM,YEM,2002
SPN,BEL,2002
SPN,CAN,2002
SPN,CZR,2002
SPN,DEN,2002
SPN,FRN,2002
SPN,GMY,2002
SPN,GRC,2002
SPN,HUN,2002
SPN,ICE,2002
SPN,ITA,2002
SPN,LUX,2002
SPN,NOR,2002
SPN,NTH,2002
SPN,POL,2002
SPN,POR,2002
SPN,TUR,2002
SPN,UKG,2002
SPN,USA,2002
STP,ANG,2002
STP,BUI,2002
STP,CAO,2002
STP,CEN,2002
STP,CHA,2002
STP,CON,2002
STP,DRC,2002
STP,EQG,2002
STP,GAB,2002
STP,RWA,2002
SUD,ALG,2002
SUD,BAH,2002
SUD,COM,2002
SUD,DJI,2002
SUD,IRQ,2002
SUD,JOR,2002
SUD,KUW,2002
SUD,LEB,2002
SUD,LIB,2002
SUD,MOR,2002
SUD,OMA,2002
SUD,QAT,2002
SUD,SAU,2002
SUD,SOM,2002
SUD,SYR,2002
SUD,TUN,2002
SUD,UAE,2002
SUD,YEM,2002
SUR,AAB,2002
SUR,ARG,2002
SUR,BAR,2002
SUR,BHM,2002
SUR,BLZ,2002
SUR,BOL,2002
SUR,BRA,2002
SUR,CAN,2002
SUR,CHL,2002
SUR,COL,2002
SUR,COS,2002
SUR,DMA,2002
SUR,DOM,2002
SUR,ECU,2002
SUR,GRN,2002
SUR,GUA,2002
SUR,GUY,2002
SUR,HAI,2002
SUR,HON,2002
SUR,JAM,2002
SUR,MEX,2002
SUR,NIC,2002
SUR,PAN,2002
SUR,PAR,2002
SUR,PER,2002
SUR,SAL,2002
SUR,SKN,2002
SUR,SLU,2002
SUR,SVG,2002
SUR,TRI,2002
SUR,URU,2002
SUR,USA,2002
SUR,VEN,2002
SVG,AAB,2002
SVG,ARG,2002
SVG,BAR,2002
SVG,BHM,2002
SVG,BLZ,2002
SVG,BOL,2002
SVG,BRA,2002
SVG,CAN,2002
SVG,CHL,2002
SVG,COL,2002
SVG,COS,2002
SVG,DMA,2002
SVG,DOM,2002
SVG,ECU,2002
SVG,GRN,2002
SVG,GUA,2002
SVG,GUY,2002
SVG,HAI,2002
SVG,HON,2002
SVG,JAM,2002
SVG,MEX,2002
SVG,NIC,2002
SVG,PAN,2002
SVG,PAR,2002
SVG,PER,2002
SVG,SAL,2002
SVG,SKN,2002
SVG,SLU,2002
SVG,SUR,2002
SVG,TRI,2002
SVG,URU,2002
SVG,USA,2002
SVG,VEN,2002
SYR,ALG,2002
SYR,BAH,2002
SYR,COM,2002
SYR,DJI,2002
SYR,IRQ,2002
SYR,JOR,2002
SYR,KUW,2002
SYR,LEB,2002
SYR,LIB,2002
SYR,MOR,2002
SYR,OMA,2002
SYR,QAT,2002
SYR,SAU,2002
SYR,SOM,2002
SYR,SUD,2002
SYR,TUN,2002
SYR,UAE,2002
SYR,YEM,2002
TAJ,ARM,2002
TAJ,AZE,2002
TAJ,BLR,2002
TAJ,GRG,2002
TAJ,KYR,2002
TAJ,KZK,2002
TAJ,RUS,2002
TAJ,UZB,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TKM,RUS,2002
TOG,BEN,2002
TOG,BFO,2002
TOG,CDI,2002
TOG,GAM,2002
TOG,GHA,2002
TOG,GNB,2002
TOG,GUI,2002
TOG,LBR,2002
TOG,MAA,2002
TOG,NIG,2002
TOG,NIR,2002
TOG,SEN,2002
TOG,SIE,2002
TRI,AAB,2002
TRI,ARG,2002
TRI,BAR,2002
TRI,BHM,2002
TRI,BLZ,2002
TRI,BOL,2002
TRI,BRA,2002
TRI,CAN,2002
TRI,CHL,2002
TRI,COL,2002
TRI,COS,2002
TRI,DMA,2002
TRI,DOM,2002
TRI,ECU,2002
TRI,GRN,2002
TRI,GUA,2002
TRI,GUY,2002
TRI,HAI,2002
TRI,HON,2002
TRI,JAM,2002
TRI,MEX,2002
TRI,NIC,2002
TRI,PAN,2002
TRI,PAR,2002
TRI,PER,2002
TRI,SAL,2002
TRI,SKN,2002
TRI,SLU,2002
TRI,SUR,2002
TRI,SVG,2002
TRI,URU,2002
TRI,USA,2002
TRI,VEN,2002
TUN,ALG,2002
TUN,BAH,2002
TUN,COM,2002
TUN,DJI,2002
TUN,IRQ,2002
TUN,JOR,2002
TUN,KUW,2002
TUN,LEB,2002
TUN,LIB,2002
TUN,MAA,2002
TUN,MOR,2002
TUN,OMA,2002
TUN,QAT,2002
TUN,SAU,2002
TUN,SOM,2002
TUN,SUD,2002
TUN,SYR,2002
TUN,UAE,2002
TUN,YEM,2002
TUR,AZE,2002
TUR,BEL,2002
TUR,CAN,2002
TUR,CZR,2002
TUR,DEN,2002
TUR,FRN,2002
TUR,GMY,2002
TUR,GRC,2002
TUR,HUN,2002
TUR,ICE,2002
TUR,ITA,2002
TUR,LUX,2002
TUR,NOR,2002
TUR,NTH,2002
TUR,POL,2002
TUR,POR,2002
TUR,SPN,2002
TUR,UKG,2002
TUR,USA,2002
UAE,ALG,2002
UAE,BAH,2002
UAE,COM,2002
UAE,DJI,2002
UAE,IRQ,2002
UAE,JOR,2002
UAE,KUW,2002
UAE,LEB,2002
UAE,LIB,2002
UAE,MOR,2002
UAE,OMA,2002
UAE,QAT,2002
UAE,SAU,2002
UAE,SOM,2002
UAE,SUD,2002
UAE,SYR,2002
UAE,TUN,2002
UAE,YEM,2002
UKG,BEL,2002
UKG,CAN,2002
UKG,CZR,2002
UKG,DEN,2002
UKG,FRN,2002
UKG,GMY,2002
UKG,GRC,2002
UKG,HUN,2002
UKG,ICE,2002
UKG,ITA,2002
UKG,LUX,2002
UKG,NOR,2002
UKG,NTH,2002
UKG,POL,2002
UKG,POR,2002
UKG,SPN,2002
UKG,TUR,2002
UKG,USA,2002
URU,AAB,2002
URU,ARG,2002
URU,BAR,2002
URU,BHM,2002
URU,BLZ,2002
URU,BOL,2002
URU,BRA,2002
URU,CAN,2002
URU,CHL,2002
URU,COL,2002
URU,COS,2002
URU,DMA,2002
URU,DOM,2002
URU,ECU,2002
URU,GRN,2002
URU,GUA,2002
URU,GUY,2002
URU,HAI,2002
URU,HON,2002
URU,JAM,2002
URU,MEX,2002
URU,NIC,2002
URU,PAN,2002
URU,PAR,2002
URU,PER,2002
URU,SAL,2002
URU,SKN,2002
URU,SLU,2002
URU,SUR,2002
URU,SVG,2002
URU,TRI,2002
URU,USA,2002
URU,VEN,2002
USA,AAB,2002
USA,ARG,2002
USA,AUL,2002
USA,BAR,2002
USA,BEL,2002
USA,BHM,2002
USA,BLZ,2002
USA,BOL,2002
USA,BRA,2002
USA,CAN,2002
USA,CHL,2002
USA,COL,2002
USA,COS,2002
USA,CZR,2002
USA,DEN,2002
USA,DMA,2002
USA,DOM,2002
USA,ECU,2002
USA,FRN,2002
USA,GMY,2002
USA,GRC,2002
USA,GRN,2002
USA,GUA,2002
USA,GUY,2002
USA,HAI,2002
USA,HON,2002
USA,HUN,2002
USA,ICE,2002
USA,ITA,2002
USA,JAM,2002
USA,JPN,2002
USA,LUX,2002
USA,MEX,2002
USA,NIC,2002
USA,NOR,2002
USA,NTH,2002
USA,PAK,2002
USA,PAN,2002
USA,PAR,2002
USA,PER,2002
USA,PHI,2002
USA,POL,2002
USA,POR,2002
USA,ROK,2002
USA,SAL,2002
USA,SKN,2002
USA,SLU,2002
USA,SPN,2002
USA,SUR,2002
USA,SVG,2002
USA,TRI,2002
USA,TUR,2002
USA,UKG,2002
USA,URU,2002
USA,VEN,2002
UZB,ARM,2002
UZB,AZE,2002
UZB,BLR,2002
UZB,GRG,2002
UZB,KYR,2002
UZB,KZK,2002
UZB,RUS,2002
UZB,TAJ,2002
VEN,AAB,2002
VEN,ARG,2002
VEN,BAR,2002
VEN,BHM,2002
VEN,BLZ,2002
VEN,BOL,2002
VEN,BRA,2002
VEN,CAN,2002
VEN,CHL,2002
VEN,COL,2002
VEN,COS,2002
VEN,DMA,2002
VEN,DOM,2002
VEN,ECU,2002
VEN,GRN,2002
VEN,GUA,2002
VEN,GUY,2002
VEN,HAI,2002
VEN,HON,2002
VEN,JAM,2002
VEN,MEX,2002
VEN,NIC,2002
VEN,PAN,2002
VEN,PAR,2002
VEN,PER,2002
VEN,SAL,2002
VEN,SKN,2002
VEN,SLU,2002
VEN,SUR,2002
VEN,SVG,2002
VEN,TRI,2002
VEN,URU,2002
VEN,USA,2002
YEM,ALG,2002
YEM,BAH,2002
YEM,COM,2002
YEM,DJI,2002
YEM,IRQ,2002
YEM,JOR,2002
YEM,KUW,2002
YEM,LEB,2002
YEM,LIB,2002
YEM,MOR,2002
YEM,OMA,2002
YEM,QAT,2002
YEM,SAU,2002
YEM,SOM,2002
YEM,SUD,2002
YEM,SYR,2002
YEM,TUN,2002
YEM,UAE,2002
